Table 1
,,,,,,
,The Movement for Palestine Takes Over MoMA,The Nation,12 hours ago,Hundreds of protesters occupied the storied museum in a reminder that theart world cannot evade its political and moral responsibilities.,,
,Israel's apartheid against Palestinians,Amnesty International,1 Feb 2022,"In May 2021, Palestinian families in Sheikh Jarrah, a neighbourhood inoccupied East Jerusalem, began protesting against Israel's plan to...",,
,,,,,,
,,,,,,
,Education and adolescents,UNICEF,4 feb 2019,"Challenge. Education is highly valued among families across the State ofPalestine, with 95.4 per cent of children enrolled in basic education. Butthese...",,
,NRC in Palestine | NRC,Norwegian Refugee Council,24 jun 2016,"NRC's operation. We ensure that Palestinians affected by, or threatenedwith, displacement in Gaza and the West Bank, including East Jerusalem,have access to...",,
,How the Russia-Ukraine war exposed European hypocrisy over Palestine,Middle East Eye,9 mrt 2022,"This is a strategic opportunity to hold European actors accountable notonly for the past harm and grievances they have caused, but also for the...",,
,Obstacles to peace in Israel and Palestine,GOV.UK,18 dec 2018,"Second, security arrangements for the Palestinians must respect theirsovereignty, show the occupation is over and, for the Israelis, they must...",,
,Opinion | Time to Break the Silence on Palestine (Published 2019),The New York Times,19 jan 2019,"It was a lonely, moral stance. And it cost him. But it set an example ofwhat is required of us if we are to honor our deepest values in times...",,
,Palestine: Authorities Crush Dissent,Human Rights Watch,23 okt 2018,"“The attacks by both the Palestinian Authority and Hamas on dissidents anddemonstrators, reporters and bloggers, are both systematic and...",,
,Palestine: 'Marry-Your-Rapist' Law Repealed,Human Rights Watch,10 mei 2018,"5 of 2018, which repealed article 308 of the 1960 Penal Code enforced inthe West Bank. Based on an assessment by the head of a women's shelter,...",,
,Yavne: A Jewish Case for Equality in Israel-Palestine,Jewish Currents,7 jul 2020,Yavne: A Jewish Case for Equality in Israel-Palestine · The two-statesolution is dead. It's time for liberal Zionists to abandon Jewish–...,,
,Palestine Remembered,3CR Community Radio,17 aug 2018,"In English.Bringing listeners the untold side of the Palestinian-Israeliconflict.Presented by Nasser Mashni, Yousef Alreemawi, and Robert Martin.",,
,,,,,,
,,,,,,
,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,#ALL_SELECTORS_RETURN_NULL,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"Palestine: Crackdown on Journalists, Activists",Human Rights Watch,"Aug 29, 2016","The Palestinian authorities in the West Bank and Gaza are arresting,abusing, and criminally charging journalists and activists who express...",,
,What are the issues facing Palestinians today?,Medical Aid for Palestinians,"Feb 2, 2017","The tragedy known as the 'Nakba' or the 'Catastrophe' by Palestinians,heralded decades of displacement, conflict, and persecution.",,
,Kashmir and Palestine: The story of two occupations,Al Jazeera,"Aug 24, 2016",Palestinians have been dispossessed of territory and many forced intoexile. Kashmir was handed over from an unpopular ruler without the...,,
,Palestine in Flux: From Search for State to Search for Tactics,Carnegie Endowment for International Peace,"Jan 19, 2016",The movement was formed to provide an Islamist alternative forresistance—one that tends toward uncompromising positions on both means(refusing...,,
,Israel and Occupied Palestinian Territories,Amnesty International USA,"May 16, 2017","In October, the United Nations Independent International Commission ofInquiry on the Occupied Palestinian Territory, including East Jerusalem,and in Israel,...",,
,Palestine: Israeli Police Abusing Detained Children,Human Rights Watch,"Apr 11, 2016","A video from a store security camera documenting the arrest of the one ofthe children, Fayez B., 15, appears to show at least seven police...",,
,Hamas presents new charter accepting a Palestine based on 1967 borders,The Guardian,"May 1, 2017",Hamas presents new charter accepting a Palestine based on 1967 borders ...Hamas has unveiled a new political programme softening its stance on...,,
,Made in Palestine – The Cairo Review of Global Affairs,The Cairo Review of Global Affairs,"Jul 9, 2017","Made in Palestine · Sweet Strawberries Palestinians continue to work theland, innovating as they go to overcome short supplies of land and water. ·Land of...",,
,Israel-Palestine Conflict polls & surveys,YouGov,"Nov 11, 2018","Explore the latest YouGov polling, survey results and articles aboutIsrael-Palestine Conflict.",,
